source,target,t_start,t_end,weight,directed
38,158,938,939,20.0,False
38,173,938,939,20.0,False
38,158,939,940,20.0,False
38,174,939,940,20.0,False
38,173,939,940,20.0,False
38,173,940,941,20.0,False
38,173,942,943,20.0,False
38,173,944,945,20.0,False
38,173,946,947,20.0,False
38,173,949,950,20.0,False
38,173,950,951,20.0,False
38,173,951,952,20.0,False
38,173,960,961,20.0,False
38,173,995,996,20.0,False
38,173,996,997,20.0,False
38,173,1057,1058,20.0,False
38,173,1063,1064,20.0,False
38,173,1075,1076,20.0,False
38,173,1076,1077,20.0,False
38,173,1077,1078,20.0,False
38,69,1094,1095,20.0,False
38,69,1095,1096,20.0,False
38,69,1096,1097,20.0,False
38,69,1097,1098,20.0,False
38,69,1108,1109,20.0,False
38,69,1109,1110,20.0,False
38,72,1115,1116,20.0,False
38,72,1155,1156,20.0,False
38,94,4721,4722,20.0,False
38,173,4756,4757,20.0,False
38,173,4757,4758,20.0,False
38,56,5112,5113,20.0,False
38,49,5117,5118,20.0,False
38,63,8655,8656,20.0,False
38,75,9078,9079,20.0,False
38,75,9082,9083,20.0,False
38,75,9626,9627,20.0,False
38,173,13356,13357,20.0,False
38,163,17690,17691,20.0,False
38,173,17690,17691,20.0,False
38,163,17691,17692,20.0,False
38,173,17691,17692,20.0,False
38,173,17692,17693,20.0,False
38,173,17693,17694,20.0,False
38,173,17694,17695,20.0,False
38,173,17695,17696,20.0,False
38,173,17704,17705,20.0,False
38,163,17708,17709,20.0,False
38,75,17708,17709,20.0,False
38,173,17708,17709,20.0,False
38,173,17710,17711,20.0,False
38,59,17721,17722,20.0,False
38,59,17722,17723,20.0,False
38,67,18575,18576,20.0,False
38,67,18577,18578,20.0,False
38,67,18578,18579,20.0,False
38,67,18579,18580,20.0,False
38,67,18580,18581,20.0,False
38,66,18581,18582,20.0,False
38,67,18585,18586,20.0,False
38,67,18586,18587,20.0,False
38,67,18587,18588,20.0,False
38,67,18589,18590,20.0,False
38,67,18592,18593,20.0,False
38,67,18593,18594,20.0,False
38,67,18594,18595,20.0,False
38,67,18595,18596,20.0,False
38,67,18596,18597,20.0,False
38,40,30643,30644,20.0,False
38,149,31762,31763,20.0,False
38,173,35350,35351,20.0,False
38,173,35353,35354,20.0,False
38,110,35494,35495,20.0,False
38,72,35516,35517,20.0,False
38,72,35517,35518,20.0,False
39,56,860,861,20.0,False
39,56,866,867,20.0,False
39,56,903,904,20.0,False
39,58,977,978,20.0,False
39,58,979,980,20.0,False
39,55,980,981,20.0,False
39,55,981,982,20.0,False
39,55,1001,1002,20.0,False
39,55,1133,1134,20.0,False
39,150,1144,1145,20.0,False
39,150,1146,1147,20.0,False
39,58,1148,1149,20.0,False
39,63,1154,1155,20.0,False
39,56,1163,1164,20.0,False
39,69,1169,1170,20.0,False
39,56,1169,1170,20.0,False
39,56,1527,1528,20.0,False
39,56,1528,1529,20.0,False
39,56,1529,1530,20.0,False
39,150,1535,1536,20.0,False
39,172,1536,1537,20.0,False
39,150,1551,1552,20.0,False
39,12,5849,5850,20.0,False
39,58,9056,9057,20.0,False
39,69,9066,9067,20.0,False
39,58,9074,9075,20.0,False
39,69,9074,9075,20.0,False
39,58,9079,9080,20.0,False
39,69,9080,9081,20.0,False
39,58,9081,9082,20.0,False
39,58,9083,9084,20.0,False
39,58,9086,9087,20.0,False
39,69,9431,9432,20.0,False
39,69,9432,9433,20.0,False
39,58,9497,9498,20.0,False
39,69,9497,9498,20.0,False
39,178,9619,9620,20.0,False
39,178,9620,9621,20.0,False
39,178,9622,9623,20.0,False
39,178,9623,9624,20.0,False
39,178,9624,9625,20.0,False
39,58,9627,9628,20.0,False
39,176,9627,9628,20.0,False
39,58,9628,9629,20.0,False
39,58,9629,9630,20.0,False
39,58,9631,9632,20.0,False
39,58,9650,9651,20.0,False
39,58,9796,9797,20.0,False
39,63,9797,9798,20.0,False
39,67,10160,10161,20.0,False
39,58,10184,10185,20.0,False
39,58,10185,10186,20.0,False
39,58,10186,10187,20.0,False
39,58,10187,10188,20.0,False
39,58,10189,10190,20.0,False
39,58,10191,10192,20.0,False
39,58,10195,10196,20.0,False
39,58,10196,10197,20.0,False
39,58,10209,10210,20.0,False
39,58,10210,10211,20.0,False
39,150,10248,10249,20.0,False
39,150,10249,10250,20.0,False
39,150,10250,10251,20.0,False
39,58,13361,13362,20.0,False
39,42,13939,13940,20.0,False
39,58,14048,14049,20.0,False
39,58,14049,14050,20.0,False
39,150,14067,14068,20.0,False
39,150,14068,14069,20.0,False
39,58,14079,14080,20.0,False
39,150,14083,14084,20.0,False
39,150,14084,14085,20.0,False
39,58,14088,14089,20.0,False
39,150,17301,17302,20.0,False
39,67,18075,18076,20.0,False
39,58,18166,18167,20.0,False
39,58,18183,18184,20.0,False
39,58,18184,18185,20.0,False
39,58,18185,18186,20.0,False
39,150,18187,18188,20.0,False
39,150,18189,18190,20.0,False
39,150,18190,18191,20.0,False
39,150,18191,18192,20.0,False
39,150,18192,18193,20.0,False
39,58,18192,18193,20.0,False
39,58,18197,18198,20.0,False
39,58,18198,18199,20.0,False
39,150,18198,18199,20.0,False
39,150,18200,18201,20.0,False
39,150,18201,18202,20.0,False
39,58,18202,18203,20.0,False
39,150,18202,18203,20.0,False
39,150,18204,18205,20.0,False
39,58,18205,18206,20.0,False
39,58,18206,18207,20.0,False
39,150,18208,18209,20.0,False
39,163,18209,18210,20.0,False
39,163,18210,18211,20.0,False
39,164,18225,18226,20.0,False
39,178,18240,18241,20.0,False
39,178,18244,18245,20.0,False
39,178,18245,18246,20.0,False
39,51,18253,18254,20.0,False
39,58,18254,18255,20.0,False
39,51,18254,18255,20.0,False
39,58,18255,18256,20.0,False
39,51,18255,18256,20.0,False
39,56,31375,31376,20.0,False
39,56,31763,31764,20.0,False
39,56,31764,31765,20.0,False
39,69,35416,35417,20.0,False
39,69,35418,35419,20.0,False
39,69,35419,35420,20.0,False
39,69,35420,35421,20.0,False
39,69,35421,35422,20.0,False
39,58,35498,35499,20.0,False
39,58,35517,35518,20.0,False
39,69,36080,36081,20.0,False
40,71,123,124,20.0,False
40,71,180,181,20.0,False
40,71,218,219,20.0,False
40,62,402,403,20.0,False
40,70,414,415,20.0,False
40,42,417,418,20.0,False
40,70,418,419,20.0,False
40,70,419,420,20.0,False
40,70,421,422,20.0,False
40,42,422,423,20.0,False
40,42,423,424,20.0,False
40,42,424,425,20.0,False
40,42,425,426,20.0,False
40,70,426,427,20.0,False
40,42,426,427,20.0,False
40,70,427,428,20.0,False
40,42,427,428,20.0,False
40,70,428,429,20.0,False
40,42,428,429,20.0,False
40,70,429,430,20.0,False
40,70,430,431,20.0,False
40,42,430,431,20.0,False
40,70,431,432,20.0,False
40,42,431,432,20.0,False
40,70,432,433,20.0,False
40,42,432,433,20.0,False
40,42,435,436,20.0,False
40,62,435,436,20.0,False
40,53,435,436,20.0,False
40,42,436,437,20.0,False
40,62,436,437,20.0,False
40,53,436,437,20.0,False
40,53,440,441,20.0,False
40,53,441,442,20.0,False
40,60,441,442,20.0,False
40,60,442,443,20.0,False
40,53,443,444,20.0,False
40,53,444,445,20.0,False
40,53,445,446,20.0,False
40,53,446,447,20.0,False
40,53,447,448,20.0,False
40,53,448,449,20.0,False
40,53,450,451,20.0,False
40,176,889,890,20.0,False
40,176,890,891,20.0,False
40,63,890,891,20.0,False
40,63,891,892,20.0,False
40,63,895,896,20.0,False
40,63,898,899,20.0,False
40,63,899,900,20.0,False
40,63,900,901,20.0,False
40,63,902,903,20.0,False
40,63,903,904,20.0,False
40,63,904,905,20.0,False
40,63,905,906,20.0,False
40,63,908,909,20.0,False
40,63,909,910,20.0,False
40,63,910,911,20.0,False
40,63,912,913,20.0,False
40,63,913,914,20.0,False
40,63,915,916,20.0,False
40,45,1160,1161,20.0,False
40,46,1297,1298,20.0,False
40,53,1312,1313,20.0,False
40,42,1547,1548,20.0,False
40,73,4347,4348,20.0,False
40,73,4348,4349,20.0,False
40,73,4349,4350,20.0,False
40,49,4755,4756,20.0,False
40,49,4756,4757,20.0,False
40,73,4756,4757,20.0,False
40,49,4757,4758,20.0,False
40,73,4757,4758,20.0,False
40,49,4758,4759,20.0,False
40,73,4758,4759,20.0,False
40,49,4759,4760,20.0,False
40,73,4759,4760,20.0,False
40,49,4760,4761,20.0,False
40,73,4760,4761,20.0,False
40,49,4761,4762,20.0,False
40,73,4761,4762,20.0,False
40,49,4762,4763,20.0,False
40,73,4762,4763,20.0,False
40,49,4763,4764,20.0,False
40,49,4764,4765,20.0,False
40,49,4765,4766,20.0,False
40,49,4766,4767,20.0,False
40,49,4767,4768,20.0,False
40,49,4769,4770,20.0,False
40,49,4771,4772,20.0,False
40,49,4772,4773,20.0,False
40,49,4773,4774,20.0,False
40,49,4774,4775,20.0,False
40,49,4775,4776,20.0,False
40,49,4776,4777,20.0,False
40,49,4777,4778,20.0,False
40,49,4778,4779,20.0,False
40,49,4779,4780,20.0,False
40,49,4780,4781,20.0,False
40,49,4781,4782,20.0,False
40,49,4782,4783,20.0,False
40,49,4783,4784,20.0,False
40,49,4784,4785,20.0,False
40,49,4785,4786,20.0,False
40,49,4786,4787,20.0,False
40,49,4787,4788,20.0,False
40,49,4788,4789,20.0,False
40,49,4789,4790,20.0,False
40,49,4793,4794,20.0,False
40,49,4794,4795,20.0,False
40,49,4795,4796,20.0,False
40,49,4796,4797,20.0,False
40,49,4800,4801,20.0,False
40,49,4801,4802,20.0,False
40,49,4804,4805,20.0,False
40,49,4807,4808,20.0,False
40,49,4808,4809,20.0,False
40,49,4811,4812,20.0,False
40,49,4812,4813,20.0,False
40,49,4828,4829,20.0,False
40,49,4836,4837,20.0,False
40,49,4838,4839,20.0,False
40,49,4839,4840,20.0,False
40,49,4844,4845,20.0,False
40,49,4845,4846,20.0,False
40,49,4847,4848,20.0,False
40,49,4848,4849,20.0,False
40,49,4849,4850,20.0,False
40,49,4851,4852,20.0,False
40,49,4853,4854,20.0,False
40,49,4860,4861,20.0,False
40,49,4863,4864,20.0,False
40,49,4864,4865,20.0,False
40,49,4870,4871,20.0,False
40,73,4870,4871,20.0,False
40,49,4872,4873,20.0,False
40,49,4876,4877,20.0,False
40,49,4881,4882,20.0,False
40,49,4882,4883,20.0,False
40,49,4885,4886,20.0,False
40,49,4886,4887,20.0,False
40,49,4887,4888,20.0,False
40,49,4888,4889,20.0,False
40,49,4890,4891,20.0,False
40,49,4893,4894,20.0,False
40,49,4896,4897,20.0,False
40,49,4899,4900,20.0,False
40,49,4900,4901,20.0,False
40,49,4901,4902,20.0,False
40,49,4902,4903,20.0,False
40,49,4905,4906,20.0,False
40,49,4906,4907,20.0,False
40,49,4907,4908,20.0,False
40,49,4910,4911,20.0,False
40,49,4911,4912,20.0,False
40,49,4912,4913,20.0,False
40,49,4913,4914,20.0,False
40,49,4915,4916,20.0,False
40,49,4916,4917,20.0,False
40,49,4917,4918,20.0,False
40,49,4924,4925,20.0,False
40,49,4925,4926,20.0,False
40,49,4927,4928,20.0,False
40,49,4928,4929,20.0,False
40,49,4929,4930,20.0,False
40,49,4933,4934,20.0,False
40,49,4935,4936,20.0,False
40,49,4946,4947,20.0,False
40,49,4972,4973,20.0,False
40,49,4973,4974,20.0,False
40,49,4974,4975,20.0,False
40,49,4975,4976,20.0,False
40,49,4976,4977,20.0,False
40,49,4977,4978,20.0,False
40,49,4982,4983,20.0,False
40,49,4984,4985,20.0,False
40,49,4985,4986,20.0,False
40,49,4986,4987,20.0,False
40,49,4987,4988,20.0,False
40,49,4991,4992,20.0,False
40,49,4992,4993,20.0,False
40,49,4993,4994,20.0,False
40,49,4996,4997,20.0,False
40,49,5001,5002,20.0,False
40,49,5003,5004,20.0,False
40,49,5005,5006,20.0,False
40,49,5007,5008,20.0,False
40,49,5008,5009,20.0,False
40,49,5009,5010,20.0,False
40,49,5016,5017,20.0,False
40,49,5019,5020,20.0,False
40,49,5027,5028,20.0,False
40,49,5030,5031,20.0,False
40,49,5044,5045,20.0,False
40,49,5045,5046,20.0,False
40,49,5047,5048,20.0,False
40,49,5060,5061,20.0,False
40,49,5065,5066,20.0,False
40,49,5066,5067,20.0,False
40,49,5071,5072,20.0,False
40,49,5073,5074,20.0,False
40,49,5074,5075,20.0,False
40,49,5077,5078,20.0,False
40,49,5079,5080,20.0,False
40,49,5085,5086,20.0,False
40,49,5088,5089,20.0,False
40,49,5094,5095,20.0,False
40,49,5098,5099,20.0,False
40,49,5100,5101,20.0,False
40,49,5104,5105,20.0,False
40,49,5105,5106,20.0,False
40,49,5108,5109,20.0,False
40,49,5109,5110,20.0,False
40,49,5110,5111,20.0,False
40,49,5112,5113,20.0,False
40,70,5466,5467,20.0,False
40,70,5467,5468,20.0,False
40,53,5468,5469,20.0,False
40,47,5891,5892,20.0,False
40,47,9069,9070,20.0,False
40,52,9621,9622,20.0,False
40,62,9623,9624,20.0,False
40,52,9623,9624,20.0,False
40,118,9623,9624,20.0,False
40,62,9625,9626,20.0,False
40,62,9626,9627,20.0,False
40,71,13302,13303,20.0,False
40,70,13328,13329,20.0,False
40,62,13932,13933,20.0,False
40,49,13932,13933,20.0,False
40,70,13932,13933,20.0,False
40,62,13933,13934,20.0,False
40,49,13933,13934,20.0,False
40,62,13934,13935,20.0,False
40,49,13934,13935,20.0,False
40,62,13935,13936,20.0,False
40,42,13937,13938,20.0,False
40,53,13940,13941,20.0,False
40,53,13941,13942,20.0,False
40,42,13941,13942,20.0,False
40,42,14067,14068,20.0,False
40,70,14199,14200,20.0,False
40,53,14293,14294,20.0,False
40,53,14294,14295,20.0,False
40,53,14296,14297,20.0,False
40,53,14297,14298,20.0,False
40,53,14298,14299,20.0,False
40,53,14299,14300,20.0,False
40,53,14300,14301,20.0,False
40,53,14301,14302,20.0,False
40,53,14302,14303,20.0,False
40,74,14303,14304,20.0,False
40,53,30629,30630,20.0,False
40,60,30630,30631,20.0,False
40,52,30638,30639,20.0,False
40,52,30639,30640,20.0,False
40,52,30646,30647,20.0,False
40,52,30647,30648,20.0,False
40,52,30648,30649,20.0,False
40,53,30648,30649,20.0,False
40,53,30649,30650,20.0,False
40,52,30649,30650,20.0,False
40,53,30650,30651,20.0,False
40,52,30650,30651,20.0,False
40,53,30651,30652,20.0,False
40,65,30656,30657,20.0,False
40,49,30657,30658,20.0,False
40,65,30657,30658,20.0,False
40,73,30657,30658,20.0,False
40,49,30658,30659,20.0,False
40,65,30658,30659,20.0,False
40,65,30659,30660,20.0,False
40,73,30659,30660,20.0,False
40,65,30660,30661,20.0,False
40,73,30660,30661,20.0,False
40,65,30661,30662,20.0,False
40,73,30662,30663,20.0,False
40,65,30663,30664,20.0,False
40,73,30663,30664,20.0,False
40,65,30664,30665,20.0,False
40,73,30664,30665,20.0,False
40,65,30665,30666,20.0,False
40,65,30666,30667,20.0,False
40,73,30666,30667,20.0,False
40,65,30667,30668,20.0,False
40,73,30667,30668,20.0,False
40,65,30668,30669,20.0,False
40,62,30669,30670,20.0,False
40,47,30669,30670,20.0,False
40,71,30670,30671,20.0,False
40,71,30672,30673,20.0,False
40,47,30695,30696,20.0,False
40,47,30696,30697,20.0,False
40,47,30706,30707,20.0,False
40,47,30967,30968,20.0,False
40,146,31017,31018,20.0,False
40,60,31197,31198,20.0,False
40,53,31400,31401,20.0,False
40,71,31444,31445,20.0,False
40,71,31445,31446,20.0,False
40,71,31446,31447,20.0,False
40,71,31713,31714,20.0,False
40,71,31714,31715,20.0,False
40,71,31715,31716,20.0,False
40,71,31758,31759,20.0,False
40,47,31759,31760,20.0,False
40,71,34580,34581,20.0,False
40,49,34585,34586,20.0,False
40,49,34587,34588,20.0,False
40,49,34592,34593,20.0,False
40,49,34593,34594,20.0,False
40,49,34594,34595,20.0,False
40,49,34595,34596,20.0,False
40,49,34604,34605,20.0,False
40,49,34608,34609,20.0,False
40,49,34617,34618,20.0,False
40,49,34619,34620,20.0,False
40,49,34620,34621,20.0,False
40,49,34621,34622,20.0,False
40,49,34622,34623,20.0,False
40,49,34624,34625,20.0,False
40,49,34641,34642,20.0,False
40,49,34652,34653,20.0,False
40,49,34656,34657,20.0,False
40,49,34657,34658,20.0,False
40,49,34672,34673,20.0,False
40,49,34673,34674,20.0,False
40,49,34683,34684,20.0,False
40,49,34689,34690,20.0,False
40,49,34690,34691,20.0,False
40,49,34710,34711,20.0,False
40,49,34739,34740,20.0,False
40,49,34740,34741,20.0,False
40,49,34742,34743,20.0,False
40,49,34750,34751,20.0,False
40,49,34753,34754,20.0,False
40,49,34759,34760,20.0,False
40,49,34760,34761,20.0,False
40,49,34762,34763,20.0,False
40,49,34763,34764,20.0,False
40,49,34767,34768,20.0,False
40,49,34768,34769,20.0,False
40,49,34771,34772,20.0,False
40,49,34772,34773,20.0,False
40,53,34975,34976,20.0,False
40,108,34975,34976,20.0,False
40,53,34976,34977,20.0,False
40,108,34976,34977,20.0,False
40,108,34978,34979,20.0,False
40,53,34978,34979,20.0,False
40,49,35305,35306,20.0,False
40,53,35921,35922,20.0,False
40,53,35924,35925,20.0,False
40,53,35925,35926,20.0,False
40,53,35926,35927,20.0,False
40,53,35928,35929,20.0,False
40,53,35930,35931,20.0,False
40,53,35952,35953,20.0,False
40,53,35954,35955,20.0,False
40,53,35955,35956,20.0,False
40,53,35956,35957,20.0,False
40,53,35957,35958,20.0,False
40,53,36022,36023,20.0,False
40,53,36023,36024,20.0,False
40,53,36025,36026,20.0,False
40,53,36071,36072,20.0,False
41,47,96,97,20.0,False
41,47,118,119,20.0,False
41,47,122,123,20.0,False
41,47,123,124,20.0,False
41,47,124,125,20.0,False
41,47,128,129,20.0,False
41,47,129,130,20.0,False
41,47,130,131,20.0,False
41,47,131,132,20.0,False
41,47,133,134,20.0,False
41,47,134,135,20.0,False
41,47,135,136,20.0,False
41,47,146,147,20.0,False
41,47,147,148,20.0,False
41,47,148,149,20.0,False
41,47,149,150,20.0,False
41,47,150,151,20.0,False
41,47,151,152,20.0,False
41,47,173,174,20.0,False
41,47,174,175,20.0,False
41,47,175,176,20.0,False
41,47,176,177,20.0,False
41,47,220,221,20.0,False
41,62,362,363,20.0,False
41,62,364,365,20.0,False
41,62,372,373,20.0,False
41,62,389,390,20.0,False
41,62,390,391,20.0,False
41,62,392,393,20.0,False
41,62,394,395,20.0,False
41,62,399,400,20.0,False
41,61,422,423,20.0,False
41,141,422,423,20.0,False
41,61,423,424,20.0,False
41,141,423,424,20.0,False
41,61,424,425,20.0,False
41,61,425,426,20.0,False
41,141,425,426,20.0,False
41,61,426,427,20.0,False
41,61,1096,1097,20.0,False
41,61,1098,1099,20.0,False
41,45,1424,1425,20.0,False
41,45,1473,1474,20.0,False
41,45,1503,1504,20.0,False
41,45,1505,1506,20.0,False
41,45,1508,1509,20.0,False
41,45,1509,1510,20.0,False
41,45,1510,1511,20.0,False
41,45,1511,1512,20.0,False
41,45,1512,1513,20.0,False
41,44,4755,4756,20.0,False
41,46,31013,31014,20.0,False
41,44,31014,31015,20.0,False
41,61,31014,31015,20.0,False
41,44,31016,31017,20.0,False
41,44,31017,31018,20.0,False
41,61,31030,31031,20.0,False
41,44,31176,31177,20.0,False
41,46,31456,31457,20.0,False
41,46,31459,31460,20.0,False
41,46,31460,31461,20.0,False
41,46,31461,31462,20.0,False
41,46,31462,31463,20.0,False
41,46,31469,31470,20.0,False
41,46,31471,31472,20.0,False
41,46,31573,31574,20.0,False
41,46,31592,31593,20.0,False
41,46,31593,31594,20.0,False
41,46,31594,31595,20.0,False
41,46,31596,31597,20.0,False
41,46,31597,31598,20.0,False
41,46,31620,31621,20.0,False
41,46,31622,31623,20.0,False
41,46,31629,31630,20.0,False
41,46,31631,31632,20.0,False
41,46,31632,31633,20.0,False
41,46,31677,31678,20.0,False
41,46,31678,31679,20.0,False
41,46,31687,31688,20.0,False
41,46,31708,31709,20.0,False
41,46,31718,31719,20.0,False
41,46,31735,31736,20.0,False
41,46,31736,31737,20.0,False
41,46,31737,31738,20.0,False
41,44,31760,31761,20.0,False
41,44,31771,31772,20.0,False
41,44,31772,31773,20.0,False
41,44,31777,31778,20.0,False
41,44,31779,31780,20.0,False
41,44,31785,31786,20.0,False
41,44,31786,31787,20.0,False
41,61,31787,31788,20.0,False
41,44,31922,31923,20.0,False
41,52,35038,35039,20.0,False
41,52,35137,35138,20.0,False
42,71,45,46,20.0,False
42,71,46,47,20.0,False
42,71,47,48,20.0,False
42,71,48,49,20.0,False
42,71,49,50,20.0,False
42,71,50,51,20.0,False
42,71,51,52,20.0,False
42,71,52,53,20.0,False
42,71,53,54,20.0,False
42,71,54,55,20.0,False
42,71,55,56,20.0,False
42,71,56,57,20.0,False
42,71,62,63,20.0,False
42,71,75,76,20.0,False
42,71,76,77,20.0,False
42,71,93,94,20.0,False
42,71,94,95,20.0,False
42,71,95,96,20.0,False
42,71,96,97,20.0,False
42,71,98,99,20.0,False
42,71,99,100,20.0,False
42,71,101,102,20.0,False
42,71,105,106,20.0,False
42,71,106,107,20.0,False
42,71,107,108,20.0,False
42,71,108,109,20.0,False
42,71,109,110,20.0,False
42,71,110,111,20.0,False
42,71,113,114,20.0,False
42,71,114,115,20.0,False
42,71,117,118,20.0,False
42,71,119,120,20.0,False
42,71,120,121,20.0,False
42,71,121,122,20.0,False
42,71,123,124,20.0,False
42,71,124,125,20.0,False
42,71,125,126,20.0,False
42,71,126,127,20.0,False
42,71,128,129,20.0,False
42,71,139,140,20.0,False
42,71,141,142,20.0,False
42,71,142,143,20.0,False
42,71,143,144,20.0,False
42,71,147,148,20.0,False
42,71,148,149,20.0,False
42,71,150,151,20.0,False
42,71,153,154,20.0,False
42,71,154,155,20.0,False
42,71,155,156,20.0,False
42,71,156,157,20.0,False
42,71,157,158,20.0,False
42,71,160,161,20.0,False
42,71,161,162,20.0,False
42,71,168,169,20.0,False
42,71,169,170,20.0,False
42,71,171,172,20.0,False
42,71,172,173,20.0,False
42,71,173,174,20.0,False
42,71,174,175,20.0,False
42,71,175,176,20.0,False
42,71,176,177,20.0,False
42,71,177,178,20.0,False
42,71,178,179,20.0,False
42,71,179,180,20.0,False
42,71,188,189,20.0,False
42,71,189,190,20.0,False
42,71,190,191,20.0,False
42,71,195,196,20.0,False
42,71,196,197,20.0,False
42,71,197,198,20.0,False
42,71,199,200,20.0,False
42,71,200,201,20.0,False
42,71,207,208,20.0,False
42,71,208,209,20.0,False
42,71,214,215,20.0,False
42,71,215,216,20.0,False
42,71,216,217,20.0,False
42,71,217,218,20.0,False
42,71,219,220,20.0,False
42,71,220,221,20.0,False
42,71,221,222,20.0,False
42,71,222,223,20.0,False
42,71,223,224,20.0,False
42,71,224,225,20.0,False
42,71,225,226,20.0,False
42,71,227,228,20.0,False
42,71,228,229,20.0,False
42,71,229,230,20.0,False
42,71,231,232,20.0,False
42,71,233,234,20.0,False
42,71,234,235,20.0,False
42,71,235,236,20.0,False
42,71,236,237,20.0,False
42,71,237,238,20.0,False
42,71,249,250,20.0,False
42,71,257,258,20.0,False
42,71,258,259,20.0,False
42,71,267,268,20.0,False
42,71,271,272,20.0,False
42,71,274,275,20.0,False
42,71,293,294,20.0,False
42,71,303,304,20.0,False
42,71,304,305,20.0,False
42,71,305,306,20.0,False
42,71,306,307,20.0,False
42,71,307,308,20.0,False
42,71,308,309,20.0,False
42,71,309,310,20.0,False
42,71,310,311,20.0,False
42,71,311,312,20.0,False
42,71,312,313,20.0,False
42,71,313,314,20.0,False
42,71,314,315,20.0,False
42,71,315,316,20.0,False
42,71,318,319,20.0,False
42,71,319,320,20.0,False
42,71,320,321,20.0,False
42,71,321,322,20.0,False
42,71,323,324,20.0,False
42,71,324,325,20.0,False
42,71,325,326,20.0,False
42,71,327,328,20.0,False
42,71,332,333,20.0,False
42,71,333,334,20.0,False
42,71,334,335,20.0,False
42,71,335,336,20.0,False
42,71,336,337,20.0,False
42,71,337,338,20.0,False
42,71,338,339,20.0,False
42,71,339,340,20.0,False
42,71,340,341,20.0,False
42,71,341,342,20.0,False
42,71,397,398,20.0,False
42,71,398,399,20.0,False
42,71,399,400,20.0,False
42,71,400,401,20.0,False
42,71,401,402,20.0,False
42,45,402,403,20.0,False
42,71,404,405,20.0,False
42,71,405,406,20.0,False
42,71,415,416,20.0,False
42,70,424,425,20.0,False
42,70,426,427,20.0,False
42,70,427,428,20.0,False
42,53,430,431,20.0,False
42,70,430,431,20.0,False
42,53,431,432,20.0,False
42,53,432,433,20.0,False
42,70,432,433,20.0,False
42,53,433,434,20.0,False
42,62,434,435,20.0,False
42,53,435,436,20.0,False
42,62,435,436,20.0,False
42,53,436,437,20.0,False
42,62,436,437,20.0,False
42,70,440,441,20.0,False
42,45,441,442,20.0,False
42,60,793,794,20.0,False
42,46,794,795,20.0,False
42,60,810,811,20.0,False
42,60,813,814,20.0,False
42,60,982,983,20.0,False
42,142,987,988,20.0,False
42,143,987,988,20.0,False
42,60,1029,1030,20.0,False
42,60,1041,1042,20.0,False
42,127,1143,1144,20.0,False
42,127,1144,1145,20.0,False
42,127,1145,1146,20.0,False
42,127,1146,1147,20.0,False
42,171,1159,1160,20.0,False
42,175,1159,1160,20.0,False
42,60,4747,4748,20.0,False
42,71,5166,5167,20.0,False
42,47,5197,5198,20.0,False
42,47,5198,5199,20.0,False
42,60,5209,5210,20.0,False
42,60,5210,5211,20.0,False
42,70,5391,5392,20.0,False
42,71,5393,5394,20.0,False
42,71,5404,5405,20.0,False
42,71,5406,5407,20.0,False
42,71,5407,5408,20.0,False
42,71,5408,5409,20.0,False
42,71,5411,5412,20.0,False
42,70,5422,5423,20.0,False
42,71,5441,5442,20.0,False
42,71,5442,5443,20.0,False
42,70,5448,5449,20.0,False
42,70,5449,5450,20.0,False
42,70,5450,5451,20.0,False
42,70,5453,5454,20.0,False
42,70,5455,5456,20.0,False
42,70,5456,5457,20.0,False
42,70,5457,5458,20.0,False
42,70,5458,5459,20.0,False
42,70,5471,5472,20.0,False
42,70,5472,5473,20.0,False
42,70,5473,5474,20.0,False
42,70,5474,5475,20.0,False
42,70,5475,5476,20.0,False
42,70,5477,5478,20.0,False
42,70,5478,5479,20.0,False
42,73,5480,5481,20.0,False
42,70,5480,5481,20.0,False
42,73,5481,5482,20.0,False
42,70,5482,5483,20.0,False
42,70,5483,5484,20.0,False
42,70,5486,5487,20.0,False
42,70,5517,5518,20.0,False
42,70,5518,5519,20.0,False
42,70,5519,5520,20.0,False
42,70,5524,5525,20.0,False
42,70,5526,5527,20.0,False
42,70,5527,5528,20.0,False
42,70,5549,5550,20.0,False
42,70,5552,5553,20.0,False
42,70,5553,5554,20.0,False
42,70,5562,5563,20.0,False
42,70,5572,5573,20.0,False
42,70,5573,5574,20.0,False
42,70,5658,5659,20.0,False
42,70,5659,5660,20.0,False
42,70,5661,5662,20.0,False
42,70,5662,5663,20.0,False
42,70,5668,5669,20.0,False
42,70,5669,5670,20.0,False
42,70,5673,5674,20.0,False
42,70,5674,5675,20.0,False
42,70,5675,5676,20.0,False
42,70,5680,5681,20.0,False
42,70,5683,5684,20.0,False
42,70,5690,5691,20.0,False
42,70,5691,5692,20.0,False
42,70,5692,5693,20.0,False
42,70,5710,5711,20.0,False
42,70,5714,5715,20.0,False
42,70,5715,5716,20.0,False
42,70,5716,5717,20.0,False
42,70,5718,5719,20.0,False
42,70,5719,5720,20.0,False
42,70,5720,5721,20.0,False
42,70,5721,5722,20.0,False
42,70,5722,5723,20.0,False
42,70,5731,5732,20.0,False
42,70,5732,5733,20.0,False
42,70,5739,5740,20.0,False
42,70,5740,5741,20.0,False
42,70,5742,5743,20.0,False
42,70,5743,5744,20.0,False
42,70,5751,5752,20.0,False
42,70,5752,5753,20.0,False
42,70,5754,5755,20.0,False
42,70,5757,5758,20.0,False
42,70,5793,5794,20.0,False
